gamePk,date,season,homeAbbr,awayAbbr,homeStarterId,awayStarterId,home_starter_era_pre_game,away_starter_era_pre_game,home_starter_fip_pre_game,away_starter_fip_pre_game,home_starter_k_pct_pre_game,away_starter_k_pct_pre_game,home_starter_bb_pct_pre_game,away_starter_bb_pct_pre_game,home_starter_k_minus_bb_pre_game,away_starter_k_minus_bb_pre_game,home_starter_whip_pre_game,away_starter_whip_pre_game,home_starter_hr_per_9_pre_game,away_starter_hr_per_9_pre_game,home_starter_days_rest,away_starter_days_rest,home_starter_hand,away_starter_hand,starter_era_diff,starter_fip_diff,starter_k_minus_bb_diff,starter_whip_diff,starter_hr_per_9_diff,starter_rest_diff,home_starter_missing,away_starter_missing
288512,2011-07-31,2011,MIL,HOU,429780.0,408206.0,4.99,3.14,4.339165009940358,3.6783904619970196,0.18922651933701656,0.19230769230769232,0.08149171270718232,0.07051282051282051,0.10773480662983424,0.1217948717948718,1.38,1.24,1.1272365805168987,0.804769001490313,5.0,5.0,L,R,1.85,0.6607745479433387,-0.014060065165037564,0.1399999999999999,0.3224675790265856,0.0,0,0
288513,2011-07-31,2011,CLE,KCR,433584.0,518633.0,3.77,,4.226941362916007,,0.1409090909090909,,0.08181818181818182,,0.05909090909090908,,1.31,,0.7274167987321711,,6.0,5.0,R,L,,,,,,1.0,0,1
288514,2011-07-31,2011,OAK,MIN,435221.0,134321.0,,3.75,,4.136651583710408,,0.1291390728476821,,0.04083885209713024,,0.08830022075055187,,1.19,,0.9773755656108597,5.0,5.0,R,R,,,,,,0.0,1,0
288515,2011-07-31,2011,WSN,NYM,519455.0,477003.0,4.94,4.2,5.974193548387097,4.219193857965451,0.2,0.19220779220779222,0.07407407407407407,0.08051948051948052,0.12592592592592594,0.1116883116883117,1.32,1.46,2.3225806451612905,1.0364683301343571,5.0,5.0,R,L,0.7400000000000002,1.7549996904216458,0.014237614237614243,-0.1399999999999999,1.2861123150269334,0.0,0,0
288516,2011-07-31,2011,PHI,PIT,474699.0,444371.0,1.38,4.92,3.2769230769230773,4.936413043478261,0.23529411764705882,0.13714285714285715,0.0784313725490196,0.05142857142857143,0.1568627450980392,0.08571428571428572,0.92,1.41,0.6923076923076923,1.5407608695652173,5.0,5.0,R,R,-3.54,-1.6594899665551837,0.0711484593837535,-0.4899999999999999,-0.848453177257525,0.0,0,0
288517,2011-07-31,2011,CIN,SFG,456501.0,217096.0,3.64,4.15,4.094075403949731,4.368896321070235,0.17692307692307693,0.17688679245283018,0.07179487179487179,0.09905660377358491,0.10512820512820514,0.07783018867924527,1.28,1.34,0.9210053859964094,0.903010033444816,5.0,5.0,R,L,-0.5100000000000002,-0.27482091712050405,0.027298016448959878,-0.06000000000000005,0.017995352551593347,0.0,0,0
288518,2011-07-31,2011,SEA,TBR,450306.0,476451.0,3.78,3.47,4.066782006920415,3.998165137614679,0.14303329223181258,0.2214765100671141,0.06658446362515413,0.053691275167785234,0.07644882860665844,0.16778523489932887,1.25,1.1,0.8408304498269896,1.238532110091743,6.0,6.0,L,R,0.3099999999999996,0.0686168693057363,-0.09133640629267042,0.1499999999999999,-0.3977016602647534,0.0,0,0
288519,2011-07-31,2011,TOR,TEX,453344.0,450351.0,4.49,3.35,3.282004555808656,3.685294117647059,0.28298887122416533,0.2,0.10492845786963434,0.10941176470588235,0.178060413354531,0.09058823529411766,1.38,1.25,0.6765375854214123,0.4411764705882353,5.0,5.0,R,L,1.1400000000000001,-0.4032895618384029,0.08747217806041332,0.1299999999999999,0.235361114833177,0.0,0,0
288520,2011-08-01,2011,SFG,ARI,430912.0,453178.0,3.14,3.8,3.768656716417911,4.447422680412371,0.19754464285714285,0.2074074074074074,0.06808035714285714,0.08641975308641975,0.1294642857142857,0.12098765432098765,1.08,1.2,0.8865671641791044,1.2061855670103092,5.0,5.0,R,R,-0.6599999999999997,-0.6787659639944605,0.008476631393298045,-0.11999999999999988,-0.3196184028312048,0.0,0,0
288521,2011-08-01,2011,WSN,ATL,115817.0,457453.0,3.66,4.64,4.069291338582677,4.308882521489972,0.12723214285714285,0.172,0.07142857142857142,0.084,0.055803571428571425,0.08799999999999998,1.32,1.39,0.6803149606299213,1.005730659025788,5.0,5.0,R,R,-0.9799999999999995,-0.23959118290729453,-0.032196428571428556,-0.06999999999999984,-0.3254156983958667,0.0,0,0
288522,2011-08-01,2011,PIT,CHC,430904.0,407296.0,5.1,3.33,4.300719424460432,3.832390745501286,0.12142857142857143,0.20490367775831875,0.07380952380952381,0.12084063047285463,0.047619047619047616,0.08406304728546411,1.56,1.45,0.7284172661870503,0.48586118251928023,5.0,5.0,L,R,1.7699999999999996,0.4683286789591463,-0.036443999666416496,0.1100000000000001,0.24255608366777004,0.0,0,0
288523,2011-08-01,2011,HOU,CIN,502032.0,276520.0,4.92,3.88,4.286767895878525,4.730139103554869,0.23133235724743778,0.1375,0.11273792093704246,0.06704545454545455,0.11859443631039532,0.07045454545454546,1.48,1.15,1.0542299349240782,1.2102009273570324,5.0,5.0,R,R,1.04,-0.44337120767634364,0.048139890855849854,0.33000000000000007,-0.1559709924329542,0.0,0,0
288524,2011-08-01,2011,BOS,CLE,407793.0,458708.0,4.4,4.56,3.9674418604651165,4.706849315068493,0.16774193548387098,0.14285714285714285,0.07741935483870968,0.06312292358803986,0.0903225806451613,0.07973421926910298,1.42,1.25,0.7534883720930232,1.2328767123287672,5.0,6.0,R,R,-0.15999999999999925,-0.7394074546033766,0.010588361376058314,0.16999999999999993,-0.47938834023574395,-1.0,0,0
288525,2011-08-01,2011,NYM,MIA,460059.0,134320.0,3.66,5.32,3.9450980392156865,5.678813559322034,0.12988505747126436,0.17715959004392387,0.07816091954022988,0.0951683748169839,0.051724137931034475,0.08199121522693997,1.38,1.4,0.5294117647058824,1.830508474576271,5.0,5.0,R,R,-1.6600000000000001,-1.7337155201063474,-0.030267077295905498,-0.020000000000000018,-1.3010967098703885,0.0,0,0
288526,2011-08-01,2011,SDP,LAD,458537.0,477132.0,4.08,2.91,4.558490566037736,3.2440456769983688,0.23684210526315788,0.25,0.07894736842105263,0.09551886792452831,0.15789473684210525,0.1544811320754717,1.3,1.18,1.5283018867924527,0.5725938009787928,5.0,6.0,L,L,1.17,1.314444889039367,0.003413604766633549,0.1200000000000001,0.95570808581366,-1.0,0,0
288527,2011-08-01,2011,CHW,NYY,408241.0,282332.0,4.63,3.18,4.134579439252336,3.658625525946704,0.20666666666666667,0.20309278350515464,0.07555555555555556,0.07628865979381444,0.13111111111111112,0.1268041237113402,1.23,1.19,1.0934579439252337,0.7573632538569425,6.0,6.0,R,L,1.4499999999999997,0.4759539133056321,0.004306987399770923,0.040000000000000036,0.3360946900682912,0.0,0,0
288528,2011-08-01,2011,SEA,OAK,518444.0,502239.0,,2.97,,4.308474576271187,,0.15070242656449553,,0.08045977011494253,,0.070242656449553,,1.11,,0.8694915254237289,9.0,5.0,R,R,,,,,,4.0,1,0
288529,2011-08-01,2011,COL,PHI,468504.0,430935.0,3.28,3.06,3.666019417475728,3.7894568690095847,0.2367066895368782,0.24649532710280375,0.10463121783876501,0.07126168224299065,0.13207547169811318,0.1752336448598131,1.27,1.18,0.6553398058252426,1.121405750798722,6.0,5.0,R,L,0.21999999999999975,-0.12343745153385655,-0.043158173161699925,0.09000000000000008,-0.4660659449734794,1.0,0,0
288530,2011-08-01,2011,MIL,STL,425844.0,112020.0,4.17,3.22,3.463636363636364,3.8085106382978724,0.1969532100108814,0.18472652218782248,0.05984766050054407,0.06501547987616099,0.13710554951033732,0.11971104231166149,1.25,1.18,0.7363636363636363,0.8042553191489362,5.0,5.0,R,R,0.9499999999999997,-0.34487427466150855,0.01739450719867583,0.07000000000000006,-0.06789168278529989,0.0,0,0
288531,2011-08-02,2011,SFG,ARI,453311.0,543339.0,3.43,2.45,3.270643642072214,3.5041958041958043,0.25752508361204013,0.22580645161290322,0.08472686733556299,0.07258064516129033,0.17279821627647712,0.15322580645161288,1.27,1.0,0.7629513343799058,0.7552447552447553,5.0,5.0,R,R,0.98,-0.23355216212359053,0.019572409824864245,0.27,0.007706579135150493,0.0,0,0
288532,2011-08-02,2011,WSN,ATL,458709.0,117955.0,4.65,4.0,4.588372093023256,4.010671256454389,0.1104199066874028,0.1650485436893204,0.07620528771384137,0.07402912621359223,0.03421461897356143,0.09101941747572817,1.56,1.37,0.8790697674418604,0.8364888123924269,5.0,5.0,L,R,0.6500000000000004,0.5777008365688676,-0.05680479850216674,0.18999999999999995,0.04258095504943349,0.0,0,0
288533,2011-08-02,2011,KCR,BAL,136600.0,430580.0,4.17,4.93,4.660807600950119,5.794594594594594,0.1611842105263158,0.16666666666666666,0.09375,0.0990990990990991,0.06743421052631579,0.06756756756756756,1.38,1.54,1.0902612826603324,1.8243243243243243,6.0,6.0,L,R,-0.7599999999999998,-1.1337869936444749,-0.0001333570412517665,-0.16000000000000014,-0.7340630416639919,0.0,0,0
288534,2011-08-02,2011,PIT,CHC,429781.0,448694.0,5.4,4.26,4.834482758620689,4.054202401372213,0.1794071762870515,0.1708185053380783,0.0998439937597504,0.07473309608540925,0.0795631825273011,0.09608540925266905,1.49,1.4,1.2413793103448276,0.8799313893653515,5.0,5.0,R,R,1.1400000000000006,0.7802803572484764,-0.016522226725367947,0.09000000000000008,0.3614479209794761,0.0,0,0
288535,2011-08-02,2011,HOU,CIN,434643.0,456701.0,3.6,4.46,3.6256410256410256,3.8605504587155965,0.21654501216545013,0.21505376344086022,0.0827250608272506,0.08602150537634409,0.13381995133819952,0.12903225806451613,1.29,1.37,0.7384615384615385,0.908256880733945,5.0,5.0,L,R,-0.8599999999999999,-0.2349094330745709,0.004787693273683391,-0.08000000000000007,-0.16979534227240645,0.0,0,0
288536,2011-08-02,2011,BOS,CLE,277417.0,453307.0,5.78,6.21,4.664751958224543,5.948953974895398,0.20103986135181975,0.1002710027100271,0.0779896013864818,0.0921409214092141,0.12305025996533796,0.00813008130081301,1.54,1.69,1.4099216710182767,1.5815899581589956,5.0,6.0,R,L,-0.4299999999999997,-1.2842020166708545,0.11492017866452495,-0.1499999999999999,-0.1716682871407189,-1.0,0,0
288537,2011-08-02,2011,NYM,MIA,425626.0,543272.0,3.95,,4.336363636363637,,0.19424460431654678,,0.07553956834532374,,0.11870503597122303,,1.3,,1.2272727272727273,,5.0,5.0,L,L,,,,,,0.0,0,1
288538,2011-08-02,2011,SDP,LAD,502009.0,493133.0,2.92,3.39,3.124187725631769,3.3833616298811546,0.25267379679144386,0.1962962962962963,0.06684491978609626,0.05925925925925926,0.18582887700534761,0.13703703703703704,1.08,1.16,0.7797833935018051,0.6876061120543293,5.0,6.0,R,R,-0.4700000000000002,-0.2591739042493857,0.048791839968310574,-0.07999999999999985,0.09217728144747583,-1.0,0,0
288539,2011-08-02,2011,ANA,MIN,429722.0,488846.0,3.92,2.62,4.403592814371258,3.9729591836734697,0.17714884696016772,0.14579439252336449,0.07651991614255765,0.06542056074766354,0.10062893081761007,0.08037383177570094,1.32,1.2,1.0913173652694612,0.7576530612244898,6.0,6.0,R,L,1.2999999999999998,0.4306336306977885,0.020255099041909128,0.1200000000000001,0.3336643040449714,0.0,0,0
288540,2011-08-02,2011,CHW,NYY,433579.0,461833.0,3.72,4.19,3.819718309859155,4.373913043478261,0.1845102505694761,0.2,0.07972665148063782,0.07945205479452055,0.10478359908883828,0.12054794520547946,1.22,1.25,0.7605633802816901,1.275992438563327,6.0,6.0,L,R,-0.4700000000000002,-0.5541947336191058,-0.01576434611664118,-0.030000000000000027,-0.5154290582816369,0.0,0,0
288541,2011-08-02,2011,SEA,OAK,433587.0,425848.0,2.27,5.58,3.163951935914553,6.428260869565218,0.23176823176823177,0.1744186046511628,0.06993006993006994,0.14418604651162792,0.16183816183816185,0.030232558139534876,1.06,1.66,0.6128170894526035,1.7608695652173914,6.0,5.0,R,R,-3.31,-3.264308933650665,0.13160560369862698,-0.5999999999999999,-1.1480524757647879,1.0,0,0
288542,2011-08-02,2011,COL,PHI,346871.0,452718.0,5.08,4.73,4.664751958224543,5.004428044280443,0.10839160839160839,0.10894941634241245,0.09090909090909091,0.06355382619974059,0.017482517482517473,0.04539559014267186,1.56,1.37,0.7754569190600522,1.2952029520295203,6.0,5.0,R,R,0.34999999999999964,-0.33967608605590005,-0.027913072660154387,0.18999999999999995,-0.5197460329694681,1.0,0,0
288543,2011-08-02,2011,MIL,STL,451788.0,448802.0,3.64,2.7,3.8604095563139933,3.5306122448979593,0.20625,0.18992805755395684,0.05375,0.0920863309352518,0.1525,0.09784172661870504,1.15,1.32,1.10580204778157,0.4959183673469387,5.0,5.0,R,L,0.94,0.32979731141603397,0.05465827338129496,-0.17000000000000015,0.6098836804346313,0.0,0,0
288544,2011-08-02,2011,DET,TEX,453286.0,407890.0,3.5,3.72,3.828620102214651,3.6676616915422886,0.23,0.23222748815165878,0.0875,0.07701421800947868,0.14250000000000002,0.15521327014218012,1.25,1.19,0.919931856899489,0.9402985074626866,6.0,6.0,R,R,-0.2200000000000002,0.16095841067236227,-0.0127132701421801,0.06000000000000005,-0.02036665056319764,0.0,0,0
288545,2011-08-02,2011,TBR,TOR,456034.0,460069.0,2.72,3.73,3.540255591054313,3.757142857142857,0.2183507549361208,0.19727891156462585,0.09175377468060394,0.09297052154195011,0.12659698025551686,0.10430839002267574,1.19,1.29,0.646964856230032,0.6428571428571429,7.0,6.0,L,L,-1.0099999999999998,-0.21688726608854392,0.02228859023284112,-0.10000000000000009,0.004107713372889066,1.0,0,0
288546,2011-08-03,2011,SFG,ARI,285064.0,150302.0,,6.6,,5.773863636363637,,0.11231884057971014,,0.08695652173913043,,0.025362318840579712,,1.7,,1.3806818181818183,5.0,10.0,R,R,,,,,,-5.0,1,0
288547,2011-08-03,2011,WSN,ATL,425426.0,545404.0,,3.0,,2.6,,0.22388059701492538,,0.1044776119402985,,0.11940298507462688,,1.53,,0.0,5.0,5.0,R,R,,,,,,0.0,1,0
288548,2011-08-03,2011,KCR,BAL,460024.0,425386.0,4.81,3.83,4.054368932038835,4.561464968152866,0.1688888888888889,0.13646788990825687,0.08222222222222222,0.05733944954128441,0.08666666666666667,0.07912844036697246,1.43,1.16,0.7864077669902912,1.0748407643312101,6.0,5.0,R,R,0.9799999999999995,-0.5070960361140315,0.007538226299694209,0.27,-0.2884329973409189,1.0,0,0
288549,2011-08-03,2011,PIT,CHC,450203.0,490063.0,7.57,3.91,5.409205020920503,4.538762214983714,0.1544502617801047,0.17543859649122806,0.06806282722513089,0.07368421052631578,0.08638743455497382,0.10175438596491228,1.73,1.25,1.6945606694560669,1.231270358306189,5.0,5.0,R,R,3.66,0.870442805936789,-0.015366951409938462,0.48,0.46329031114987784,0.0,0,0
288550,2011-08-03,2011,HOU,CIN,543475.0,425883.0,,5.62,,5.743147208121828,,0.14873417721518986,,0.17721518987341772,,-0.02848101265822786,,1.95,,0.8223350253807106,5.0,5.0,R,L,,,,,,0.0,1,0
288551,2011-08-03,2011,BOS,CLE,123801.0,471911.0,5.34,3.83,4.642857142857143,4.2522388059701495,0.1377049180327869,0.20212765957446807,0.05901639344262295,0.07446808510638298,0.07868852459016394,0.1276595744680851,1.35,1.37,1.2214285714285715,1.2089552238805972,5.0,5.0,R,R,1.5099999999999998,0.39061833688699377,-0.048971049877921155,-0.020000000000000018,0.012473347547974356,0.0,0,0
288553,2011-08-03,2011,SDP,LAD,431162.0,150404.0,1.85,3.62,3.139516129032258,4.392771084337349,0.18711656441717792,0.21146496815286625,0.0736196319018405,0.05605095541401274,0.11349693251533742,0.15541401273885352,1.08,1.08,0.32661290322580644,1.487091222030981,5.0,5.0,R,L,-1.77,-1.2532549553050911,-0.041917080223516104,0.0,-1.1604783188051746,0.0,0,0
288554,2011-08-03,2011,ANA,MIN,334492.0,435044.0,3.84,4.49,3.9614879649890593,4.0806262230919765,0.14511041009463724,0.20413793103448277,0.05362776025236593,0.05931034482758621,0.09148264984227131,0.14482758620689656,1.24,1.34,0.886214442013129,1.2152641878669275,6.0,6.0,R,R,-0.6500000000000004,-0.11913825810291723,-0.053344936364625256,-0.10000000000000009,-0.3290497458537984,0.0,0,0
288555,2011-08-03,2011,CHW,NYY,425856.0,150359.0,4.08,5.26,3.5843416370106764,4.946428571428571,0.18922305764411027,0.17490952955367914,0.07268170426065163,0.09408926417370325,0.11654135338345864,0.08082026537997589,1.37,1.51,0.6725978647686832,1.205357142857143,5.0,5.0,R,R,-1.1799999999999997,-1.3620869344178947,0.035721088003482754,-0.1399999999999999,-0.5327592780884598,0.0,0,0
288556,2011-08-03,2011,SEA,OAK,518703.0,461829.0,,3.23,,3.9026578073089704,,0.2009400705052879,,0.10810810810810811,,0.09283196239717978,,1.31,,0.6727574750830565,25.0,5.0,L,L,,,,,,20.0,1,0
288557,2011-08-03,2011,COL,PHI,434628.0,136880.0,4.81,2.44,3.8247654784240153,3.1281914893617024,0.18311688311688312,0.22054380664652568,0.06103896103896104,0.030211480362537766,0.12207792207792209,0.1903323262839879,1.4,1.04,0.9118198874296436,0.8617021276595745,5.0,5.0,R,R,2.3699999999999997,0.6965739890623128,-0.06825440420606582,0.3599999999999999,0.05011775977006905,0.0,0,0
288558,2011-08-03,2011,MIL,STL,150116.0,429719.0,4.17,4.47,4.966615146831531,3.978662420382166,0.1517094017094017,0.2006651884700665,0.09294871794871795,0.08647450110864745,0.058760683760683746,0.11419068736141906,1.39,1.39,1.2102009273570324,0.9028662420382165,5.0,5.0,L,R,-0.2999999999999998,0.987952726449365,-0.055430003600735314,0.0,0.3073346853188159,0.0,0,0
288559,2011-08-03,2011,DET,TEX,450729.0,457448.0,4.11,4.71,3.7672514619883044,5.25531914893617,0.12916666666666668,0.12921348314606743,0.044444444444444446,0.10955056179775281,0.08472222222222223,0.019662921348314613,1.28,1.52,0.6842105263157895,1.148936170212766,8.0,6.0,R,L,-0.5999999999999996,-1.4880676869478657,0.06505930087390761,-0.24,-0.46472564389697657,2.0,0,0
288560,2011-08-03,2011,TBR,TOR,448306.0,453646.0,5.18,4.61,4.360655737704918,3.8645569620253166,0.20800889877641823,0.29004329004329005,0.05672969966629588,0.09523809523809523,0.15127919911012236,0.19480519480519481,1.46,1.33,1.5049180327868852,1.1962025316455698,7.0,6.0,R,R,0.5699999999999994,0.49609877567960137,-0.043525995695072456,0.1299999999999999,0.3087155011413154,1.0,0,0
288561,2011-08-04,2011,KCR,BAL,433585.0,502154.0,5.0,,4.005111821086262,,0.15192743764172337,,0.05215419501133787,,0.0997732426303855,,1.36,,0.9488817891373802,,6.0,5.0,L,L,,,,,,1.0,0,1
288562,2011-08-04,2011,PIT,CHC,457428.0,150438.0,4.02,5.0,3.2418604651162792,5.33,0.2222222222222222,0.13272311212814644,0.09477124183006536,0.06407322654462243,0.12745098039215685,0.06864988558352401,1.38,1.42,0.5023255813953488,1.665,5.0,5.0,R,R,-0.9800000000000004,-2.088139534883721,0.05880109480863284,-0.040000000000000036,-1.1626744186046514,0.0,0,0
288563,2011-08-04,2011,BOS,CLE,407853.0,475416.0,,4.7,,4.055555555555555,,0.1745635910224439,,0.09102244389027432,,0.08354114713216958,,1.5,,0.7,6.0,5.0,L,R,,,,,,1.0,1,0
288564,2011-08-04,2011,ANA,MIN,429717.0,434538.0,3.91,3.62,3.8297872340425534,2.777391304347826,0.21730382293762576,0.24937965260545905,0.05432595573440644,0.07196029776674938,0.16297786720321933,0.1774193548387097,1.27,1.26,1.1872340425531915,0.42260869565217396,5.0,6.0,R,L,0.29000000000000004,1.0523959296947272,-0.014441487635490358,0.010000000000000009,0.7646253469010176,-1.0,0,0
288565,2011-08-04,2011,CHW,NYY,458950.0,467100.0,4.15,4.5,3.430769230769231,4.485714285714286,0.1702127659574468,0.14054054054054055,0.07446808510638298,0.0918918918918919,0.09574468085106383,0.04864864864864865,1.34,1.45,0.41538461538461535,0.8571428571428571,5.0,5.0,R,R,-0.34999999999999964,-1.0549450549450547,0.04709603220241518,-0.10999999999999988,-0.44175824175824174,0.0,0,0
288566,2011-08-04,2011,SFG,PHI,518516.0,424324.0,3.0,3.18,3.7765765765765766,2.7054945054945057,0.18220338983050846,0.21945432977461446,0.05508474576271186,0.021352313167259787,0.1271186440677966,0.19810201660735466,1.31,1.0,0.8918918918918919,0.6781789638932496,5.0,5.0,L,L,-0.18000000000000016,1.071082071082071,-0.07098337253955805,0.31000000000000005,0.21371292799864228,0.0,0,0
288567,2011-08-04,2011,MIA,STL,454535.0,346798.0,2.16,6.55,2.986666666666667,4.53695652173913,0.250814332247557,0.12529002320185614,0.09446254071661238,0.08120649651972157,0.15635179153094464,0.04408352668213457,1.11,1.78,0.36,0.8804347826086957,6.0,5.0,R,R,-4.39,-1.5502898550724633,0.11226826484881007,-0.6699999999999999,-0.5204347826086957,1.0,0,0
288568,2011-08-04,2011,DET,TEX,207267.0,468396.0,3.23,1.3,3.523353293413174,3.176,0.15086206896551724,0.22807017543859648,0.03879310344827586,0.0935672514619883,0.11206896551724138,0.13450292397660818,1.29,1.13,0.6467065868263473,0.43200000000000005,7.0,6.0,R,R,1.93,0.3473532934131738,-0.0224339584593668,0.16000000000000014,0.21470658682634725,1.0,0,0
288569,2011-08-04,2011,TBR,TOR,451584.0,446399.0,4.07,4.22,4.908333333333333,4.155598455598456,0.15650969529085873,0.16115702479338842,0.08587257617728532,0.0743801652892562,0.07063711911357341,0.08677685950413222,1.35,1.33,1.2857142857142858,0.9382239382239382,7.0,6.0,R,L,-0.14999999999999947,0.752734877734877,-0.016139740390558807,0.020000000000000018,0.3474903474903476,1.0,0,0
288570,2011-08-04,2011,COL,WSN,469134.0,446321.0,6.13,4.25,3.5611111111111113,5.761797752808989,0.1981981981981982,0.1259259259259259,0.07807807807807808,0.1037037037037037,0.12012012012012012,0.022222222222222213,1.67,1.62,0.625,1.5168539325842696,101.0,30.0,R,L,1.88,-2.2006866416978776,0.0978978978978979,0.04999999999999982,-0.8918539325842696,71.0,0,0
288571,2011-08-05,2011,NYM,ATL,285079.0,218596.0,2.84,2.83,3.7678776290630975,4.210204081632654,0.1458625525946704,0.15108695652173912,0.05890603085553997,0.08043478260869565,0.08695652173913043,0.07065217391304347,1.19,1.15,0.6711281070745697,0.7871720116618076,6.0,6.0,R,R,0.009999999999999787,-0.44232645256955605,0.01630434782608696,0.040000000000000036,-0.1160439045872379,0.0,0,0
288572,2011-08-05,2011,MIN,CHW,448147.0,279824.0,5.42,4.28,5.193788819875777,4.022503961965135,0.09826589595375723,0.11036789297658862,0.057803468208092484,0.054626532887402456,0.04046242774566475,0.05574136008918617,1.45,1.4,1.3975155279503106,0.7274167987321711,6.0,5.0,R,L,1.1399999999999997,1.171284857910642,-0.015278932343521422,0.050000000000000044,0.6700987292181395,1.0,0,0
288573,2011-08-05,2011,CHC,CIN,133225.0,502190.0,3.85,4.23,4.114860681114552,4.797590361445783,0.22657952069716775,0.15066225165562913,0.09368191721132897,0.08112582781456953,0.1328976034858388,0.0695364238410596,1.32,1.5,1.044891640866873,1.236144578313253,5.0,6.0,R,R,-0.38000000000000034,-0.6827296803312315,0.06336117964477919,-0.17999999999999994,-0.19125293744638006,-1.0,0,0
288574,2011-08-05,2011,TEX,CLE,502706.0,434622.0,4.08,2.88,4.141860465116279,3.2225563909774437,0.2134387351778656,0.23937360178970918,0.09486166007905138,0.1029082774049217,0.11857707509881422,0.13646532438478748,1.38,1.15,0.9418604651162791,0.406015037593985,6.0,6.0,L,R,1.2000000000000002,0.9193040741388354,-0.017888249285973254,0.22999999999999998,0.5358454275222941,0.0,0,0
288575,2011-08-05,2011,KCR,DET,462956.0,519144.0,5.11,4.92,3.56,4.435655737704918,0.20194647201946472,0.12,0.11192214111922141,0.054285714285714284,0.09002433090024331,0.06571428571428571,1.54,1.39,0.3927272727272727,0.9959016393442623,6.0,7.0,R,R,0.1900000000000004,-0.8756557377049181,0.0243100451859576,0.15000000000000013,-0.6031743666169896,-1.0,0,0
288576,2011-08-05,2011,ARI,LAD,518567.0,451532.0,,3.57,,3.1947826086956526,,0.20930232558139536,,0.08445532435740515,,0.12484700122399021,,1.28,,0.3756521739130435,7.0,6.0,R,R,,,,,,1.0,1,0
288577,2011-08-05,2011,HOU,MIL,457918.0,451596.0,3.4,3.84,4.436641221374046,3.1459459459459462,0.18716577540106952,0.24906600249066002,0.12566844919786097,0.09339975093399751,0.06149732620320855,0.15566625155666253,1.37,1.37,0.8244274809160306,0.5837837837837838,6.0,6.0,L,R,-0.43999999999999995,1.2906952754280998,-0.09416892535345397,0.0,0.24064369713224676,0.0,0,0
288578,2011-08-05,2011,BOS,NYY,452657.0,112526.0,3.25,,3.2528846153846156,,0.2613240418118467,,0.09639953542392567,,0.16492450638792105,,1.2,,0.6057692307692307,,6.0,6.0,L,R,,,,,,0.0,0,1
288579,2011-08-05,2011,TBR,OAK,435298.0,446861.0,4.39,27.0,4.731548757170172,10.7,0.17871759890859482,0.2857142857142857,0.08321964529331514,0.2857142857142857,0.09549795361527967,0.0,1.26,6.0,1.2906309751434033,0.0,7.0,6.0,R,R,-22.61,-5.968451242829827,0.09549795361527967,-4.74,1.2906309751434033,1.0,0,0
288580,2011-08-05,2011,SFG,PHI,456043.0,474699.0,3.07,1.38,4.120689655172414,3.2769230769230773,0.2524630541871921,0.23529411764705882,0.11822660098522167,0.0784313725490196,0.13423645320197045,0.1568627450980392,1.23,0.92,0.9775862068965516,0.6923076923076923,42.0,5.0,L,R,1.69,0.8437665782493364,-0.022626291896068768,0.30999999999999994,0.28527851458885933,37.0,0,0
288581,2011-08-05,2011,PIT,SDP,444371.0,421685.0,4.92,5.32,4.936413043478261,4.722388059701492,0.13714285714285715,0.1626984126984127,0.05142857142857143,0.07539682539682539,0.08571428571428572,0.08730158730158731,1.41,1.59,1.5407608695652173,1.2895522388059701,5.0,6.0,R,R,-0.40000000000000036,0.2140249837767687,-0.0015873015873015955,-0.18000000000000016,0.25120863075924715,-1.0,0,0
288582,2011-08-05,2011,ANA,SEA,450308.0,450306.0,3.01,3.78,3.1777117384843985,4.066782006920415,0.2574585635359116,0.14303329223181258,0.05966850828729282,0.06658446362515413,0.1977900552486188,0.07644882860665844,1.07,1.25,0.9227340267459138,0.8408304498269896,5.0,5.0,R,L,-0.77,-0.8890702684360168,0.12134122664196037,-0.17999999999999994,0.08190357691892414,0.0,0,0
288583,2011-08-05,2011,MIA,STL,434671.0,150414.0,3.55,4.22,3.4410256410256412,4.344736842105263,0.18668252080856124,0.14883720930232558,0.08323424494649227,0.07906976744186046,0.10344827586206896,0.06976744186046512,1.34,1.34,0.46153846153846156,0.8881578947368421,6.0,5.0,R,R,-0.6699999999999999,-0.9037112010796218,0.03368083400160385,0.0,-0.4266194331983806,1.0,0,0
288584,2011-08-05,2011,BAL,TOR,488984.0,502166.0,3.73,5.64,5.1140625,4.632835820895522,0.12686567164179105,0.1836734693877551,0.061567164179104475,0.1326530612244898,0.06529850746268658,0.05102040816326531,1.24,1.48,1.4765625,0.8059701492537313,308.0,6.0,R,L,-1.9099999999999997,0.4812266791044779,0.014278099299421268,-0.24,0.6705923507462687,302.0,0,0
288585,2011-08-05,2011,COL,WSN,504379.0,519455.0,,4.94,,5.974193548387097,,0.2,,0.07407407407407407,,0.12592592592592594,,1.32,,2.3225806451612905,5.0,5.0,R,R,,,,,,0.0,1,0
288586,2011-08-06,2011,NYM,ATL,477003.0,462102.0,4.2,3.33,4.219193857965451,3.4269736842105267,0.19220779220779222,0.20473372781065088,0.08051948051948052,0.06627218934911243,0.1116883116883117,0.13846153846153847,1.46,1.17,1.0364683301343571,0.6217105263157895,6.0,6.0,L,R,0.8700000000000001,0.7922201737549246,-0.02677322677322677,0.29000000000000004,0.41475780381856764,0.0,0,0
